X,Y,osm_id,osm_type,completeness,#loc+amenity,#meta+healthcare,#loc +name,#meta +operator,#geo+bounds+url,#meta +speciality,#meta +operator_type,#contact +phone,#status+operational_status,#access +hours,#capacity +beds,#capacity +staff,#meta +health_amenity_type,#meta+dispensing,#meta+wheelchair,#meta+emergency,#meta+insurance,#meta+water_source,#meta+electricity,#meta+is_in_health_area,#meta+is_in_health_zone,#contact +url,addr_housenumber,addr_street,addr_postcode,addr_city,changeset_id,changeset_version,changeset_timestamp,#meta +id
153.0631701,-27.50687878,5397155223,node,12.5,dentist,,Cav Rd Dental,,,,,,,,,,,,,,,,,,,,,Cavendish Road,,,56164752,1,2018/02/08 00:11:17+00,9de403b50127413aafd3c1d5ebd8cd91
153.0631909,-27.48453531,9019027659,node,9.375,,laboratory,4cyte Pathology,,,,,,,,,,,,,,,,,,,,,,,,146936633,2,2024/02/01 09:01:29+00,1924802a8a1d43b69f17b0b14c3b840e
153.0631909,-27.48453531,9019027659,node,12.5,,laboratory,4cyte Pathology,,,,,,,Mo-Fr 08:30-13:30,,,,,,,,,,,,,,,,,146936633,2,2024/02/01 09:01:29+00,1924802a8a1d43b69f17b0b14c3b840e
153.0632276,-27.48451066,9019027657,node,12.5,doctors,doctor,Bennetts Road Family Practice,,,,,,,,,,,,,,,,,,,,,,,,146936633,2,2024/02/01 09:02:18+00,42ef9eeb0a614d4d9bd4170e086f8330
153.0632276,-27.48451066,9019027657,node,15.625,doctors,doctor,Bennetts Road Family Practice,,,,,,,Mo-Fr 08:30-17:00; Sa 09:30-13:00,,,,,,,,,,,,,,,,,146936633,2,2024/02/01 09:02:18+00,42ef9eeb0a614d4d9bd4170e086f8330
153.0633212,-27.48452072,9019027658,node,15.625,pharmacy,pharmacy,healthSAVE,,,,,,,,,,,yes,,,,,,,,,,,,,146689532,2,2024/01/25 22:01:12+00,ad83031db1884b77b955903c7e28b3e2
153.0633212,-27.48452072,9019027658,node,18.75,pharmacy,pharmacy,healthSAVE,,,,,,,Mo-Fr 07:30-18:30; Sa 08:00-16:00; Su 09:00-14:00,,,,yes,,,,,,,,,,,,,146689532,2,2024/01/25 22:01:12+00,ad83031db1884b77b955903c7e28b3e2
153.0644873,-27.44954706,4894085832,node,9.375,doctors,,Osteo Place,,,,,,,,,,,,,,,,,,,,,,,,143992672,4,2023/11/14 02:51:09+00,4f347a5369cd4ca09a1ab5bc2a5ba759
153.0644873,-27.44954706,4894085832,node,9.375,doctors,,Osteo Place,,,,,,,,,,,,,,,,,,,,,,,,143992672,4,2023/11/14 02:51:09+00,4f347a5369cd4ca09a1ab5bc2a5ba759
153.0652758,-27.59729806,9965797345,node,9.375,clinic,,Gowan Road Medical Centre,,,,,,,,,,,,,,,,,,,,,,,,128718840,2,2022/11/10 07:44:13+00,04c757822b3e4c2690ba4016a1bb3790
153.0664692,-27.21868673,1451310701,node,15.625,pharmacy,pharmacy,Good Price Pharmacy,,,,,,,,,,,yes,,,,,,,,,,,,,70682686,4,2019/05/28 05:46:12+00,272bade7eefd41958b76eee9464e2675
153.0672348,-26.40089353,11571858754,node,28.125,clinic,clinic,Noosa Foot & Ankle Clinic and Regenerative Medicine,,,podiatry;physiatry,,,,by_appointment,,,,,,,,,,,,,55,Mary Street,4566,,146885822,1,2024/01/31 03:15:19+00,01cfe79775f74f178e99030bb07f5094
153.0681372,-27.32069047,1231769390,node,15.625,pharmacy,,Friendly Care Pharmacy Sandgate,Friendly Care Chemists,,,,,,,,,,,,,,,,,,,,Hancock Street,,,130481602,5,2022/12/25 13:00:17+00,3aa3d5ab28f14d9cbc87a091be539b2b
153.0693383,-27.32047866,1166139354,node,9.375,pharmacy,,Malouf Group Pharmacies,,,,,,,,,,,,,,,,,,,,,,,,130481602,3,2022/12/25 13:00:17+00,52954a3d296640409805649827ecd341
153.0694738,-27.31968993,1166143190,node,9.375,pharmacy,,Chemist,,,,,,,,,,,,,,,,,,,,,,,,130481602,3,2022/12/25 13:00:17+00,461df58ecc174270abc79cd48867a7da
153.0696893,-27.32141475,8581099254,node,9.375,,physiotherapist,Physio Works,,,,,,,,,,,,,,,,,,,,,,,,102083776,1,2021/04/01 00:39:27+00,4434002849c04d1babfa7f5ccf88f514
153.069836,-27.46942701,5679651249,node,28.125,clinic,clinic,Brisbane Naturopath - Naturopaths At Integrated Wellness Clinic,,,naturopathy,,,,"Mo-Fr 09:00-17:00, Sa 08:00-13:00",,,,,,,,,,,,,5-Jun,Thynne Road,4170,,128757767,4,2022/11/11 03:43:13+00,03b5d9031f9542919cd02d542033cd99
153.0699639,-27.32014305,1166144815,node,9.375,doctors,,Surgery,,,,,,,,,,,,,,,,,,,,,,,,130481602,4,2022/12/25 13:00:17+00,18abee24372e4a5e9b85de0f3cfc2f4f
153.0706313,-27.47905153,9843364488,node,25,dentist,dentist,Chomp Dental,,,,,,,Mo-Fr 08:30-17:00; Sa 08:30-14:00,,,,,,,,,,,,,2-Nov,The Corso,4170,,146963549,7,2024/02/01 22:03:04+00,f8205821836647e4bcde086b0daef525
153.0706594,-27.47922772,6046232220,node,12.5,,laboratory,QML Pathology,,,,,,,Mo-Fr 07:30-11:30,,,,,,,,,,,,,,,,,146963549,2,2024/02/01 22:06:01+00,24edaab9d8414a21b65532f002e4ad28
153.0706594,-27.47922772,6046232220,node,9.375,,laboratory,QML Pathology,,,,,,,,,,,,,,,,,,,,,,,,146963549,2,2024/02/01 22:06:01+00,24edaab9d8414a21b65532f002e4ad28
153.0706677,-27.47918598,6046232219,node,15.625,doctors,doctor,Seven Hills Family Doctors,,,,,,,Mo-Fr 08:00-18:00; Sa 09:00-12:00,,,,,,,,,,,,,,,,,146963549,2,2024/02/01 22:05:01+00,72f91e2c12904124a758045bba6f3094
153.0706677,-27.47918598,6046232219,node,12.5,doctors,doctor,Seven Hills Family Doctors,,,,,,,,,,,,,,,,,,,,,,,,146963549,2,2024/02/01 22:05:01+00,72f91e2c12904124a758045bba6f3094
153.0714376,-27.46827123,3810792718,node,15.625,pharmacy,pharmacy,,,,,,,,,,,,,,,,,,,,,619,Wynnum Road,,,92011665,3,2020/10/06 01:31:20+00,c34fbc05ecb44482b712283d01e55ee0
153.0732095,-27.59645274,9369275292,node,18.75,pharmacy,pharmacy,Runcorn Discount Chemist,Discount Chemist,,,,,,,,,,yes,,,,,,,,,,,,,115412339,1,2021/12/27 07:29:30+00,0a1e264355a1420f81d7c3b7c033142e
153.0754744,-27.37670967,390320521,node,15.625,dentist,dentist,,,,,,,,,,,,,,,,,,,,,261,St Vincents Road,,,84128024,4,2020/04/26 04:25:32+00,e5cf6a75f78c4c30861fd98a84c208bc
153.076585,-27.49318803,1319826881,node,12.5,pharmacy,pharmacy,Camp Hill Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,108852167,4,2021/07/30 01:54:15+00,c2e5be9a9d8042ab9abef714a004fe4b
153.0775522,-27.37661964,6084356114,node,15.625,pharmacy,pharmacy,Banyo Discount Drug Store,,,,,,,,,,,yes,,,,,,,,,,,,,64806994,1,2018/11/23 07:23:42+00,9f7c790424ce4938a1d7e2dfa61cfaa8
153.0778969,-27.50073635,575955800,node,6.25,doctors,,,,,,,,,,,,,,,,,,,,,,,,,,10021693,3,2011/12/03 03:51:39+00,a7c50fc82af448ac9a48ab3e06866dcb
153.0785273,-27.50085353,575955804,node,9.375,dentist,,Samuel Street Dental Practice,,,,,,,,,,,,,,,,,,,,,,,,10021693,2,2011/12/03 03:51:35+00,c90450a387d94ce08fc73161f6b0aa4b
153.0786824,-26.53830284,6296907626,node,15.625,pharmacy,pharmacy,LiveLife Pharmacy,,,,,,,,,,,yes,,,,,,,,,,,,,67485465,1,2019/02/23 03:01:13+00,d8a2e2bc0dc74bfcbcea26885bfe7fa2
153.0787119,-26.53896602,6296907646,node,12.5,clinic,clinic,Suncoast Medical Centre,,,,,,,,,,,,,,,,,,,,,,,,67485465,1,2019/02/23 03:01:14+00,bc258595141b4dc2a45771862b021e26
153.078753,-26.53872538,6296907638,node,15.625,dentist,dentist,CoastWide Smiles,,,general,,,,,,,,,,,,,,,,,,,,,67485465,1,2019/02/23 03:01:13+00,eb265e4f7fbf4cc6835ce9166bff421c
153.0794827,-26.49678283,7021139387,node,15.625,dentist,dentist,Dental Centre Peregian Springs,,,general,,,,,,,,,,,,,,,,,,,,,78552365,2,2019/12/18 02:14:35+00,9b1ef85a925342db9db762ca6b7ac4d7
153.0798877,-27.55067933,8881649043,node,12.5,doctors,doctor,One Care Family Doctors,,,,,,,,,,,,,,,,,,,,,,,,114282687,2,2021/11/27 02:13:34+00,8b32feb1f9954dcebbddc33877c3331b
153.0808528,-27.55784184,11397156651,node,28.125,dentist,dentist,Pure Dentistry,,Brisbane City Council,,,,,,,,,,,,,,,,,,11,Freda Street,4122,Brisbane,144812074,1,2023/12/06 02:40:09+00,7dd854183aed44b4be1a036934e0817b
153.0815352,-26.65150078,4388493889,node,34.375,pharmacy,pharmacy,Chemist Warehouse,Chemist Warehouse,,,,,,Mo-Fr 08:00-19:00; Sa 08:00-18:00; Su 09:00-17:00,,,,,yes,,,,,,,,100,Maroochydore Road,4558,Maroochydore,86486577,6,2020/06/10 23:17:00+00,1fb793d0df1b4f5990e6ad57b73b8e20
153.0829094,-27.56249187,794939946,node,9.375,pharmacy,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,82035377,3,2020/03/11 05:04:47+00,8126156bf5634ad784a5125b0aa4262b
153.0851259,-27.22613062,5066053596,node,9.375,doctors,doctor,,,,,,,,,,,,,,,,,,,,,,,,,127879868,3,2022/10/21 12:01:06+00,f52066985b2a492c9e27fca420eea615
153.0860525,-26.62924507,5926516569,node,12.5,pharmacy,pharmacy,Twin Waters,,,,,,,,,,,,,,,,,,,,,,,,84300387,3,2020/04/29 02:31:51+00,ff2c3c9fe9594215b90871ffe01b3b31
153.0866399,-27.2255811,9359434588,node,15.625,pharmacy,pharmacy,Priceline Pharmacy,,,,,,,,,,,yes,,,,,,,,,,,,,127879868,2,2022/10/21 12:01:06+00,bcbcfbc81cfb48f6935830a57b7ccd01
153.0868409,-27.57481377,846567218,node,12.5,pharmacy,pharmacy,Warrigal Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,87449496,2,2020/07/02 11:06:02+00,671616de91fa4a0c86bd56a23a1f43de
153.0869072,-26.65630018,11558050361,node,12.5,pharmacy,pharmacy,TerryWhite Chemmart,,,,,,,,,,,,,,,,,,,,,,,,146761479,1,2024/01/27 22:59:34+00,ed25fd1dd7cd45369cf731a1546c3f14
153.087234,-27.55328267,6697270397,node,18.75,dentist,dentist,Fix Dental,,,,,,,,,,,,,,,,,,,,151,Lumley Street,,,143992672,2,2023/11/14 02:51:09+00,a6847f805ed948cba80c2074f30adca4
153.087234,-27.55328267,6697270397,node,18.75,dentist,dentist,Fix Dental,,,,,,,,,,,,,,,,,,,,151,Lumley Street,,,143992672,2,2023/11/14 02:51:09+00,a6847f805ed948cba80c2074f30adca4
153.0881842,-26.77733645,9449335741,node,25,doctors,doctor,Little Mountain Medical Centre,,,,,,,Mo-Fr 08:30-17:00,,,,,,,,,,,,,36,Village Way,4551,,121304366,2,2022/05/22 05:24:31+00,6704e161a43d487b8171bc70b5c1cf87
153.0882402,-26.77729555,9760900995,node,28.125,pharmacy,pharmacy,Little Mountain Pharmacy,,,,,,,Mo-Fr 08:30-17:30; Sa 08:30-12:00; PH off,,,,yes,,,,,,,,,36,Village Way,4551,,121304366,1,2022/05/22 05:24:31+00,54c0c80a816f420bb6fbda532971afe4
153.088704,-27.49544528,5719707959,node,28.125,pharmacy,pharmacy,Carina Day & Night Pharmacy,,,,,,,Mo-Fr 08:00-20:30; Sa-Su 08:30-19:00,,,,yes,,,,,,,,,834,Old Cleveland Road,4152,,147054829,5,2024/02/04 13:52:35+00,b9a832664b6742c3a1ef6ffbb53778de
153.0888277,-26.52871671,9429862146,node,12.5,,doctor,Coolum Beach Health Centre,,,general;physiotherapy;psychiatry,,,,,,,,,,,,,,,,,,,,,116322108,1,2022/01/19 03:04:02+00,eae48b4f0a104080accb7d8275c766ca
153.0894767,-26.39670593,7323348585,node,21.875,pharmacy,pharmacy,TerryWhite Chemmart,,,,,,,,,,,,,,,,,,,,10,Sunshine Beach Road,4567,,140257768,6,2023/08/23 06:15:54+00,aa867147d9b54e858185043413ffb514
153.0895359,-26.52883515,9429862144,node,12.5,,alternative,Inner Wellness,,,osteopathy;pilates,,,,,,,,,,,,,,,,,,,,,116322108,1,2022/01/19 03:04:02+00,e267828687e74c748112f3bf180a8911
153.089571,-26.39838223,10050054216,node,21.875,,laboratory,Quantum Medical Imaging,,,ultrasound;dental_imaging;x-ray,,,,,,,,,,,,,,,,,3,Lanyana Way,4567,,126600518,1,2022/09/25 01:23:47+00,959d67933b734842a6c23cc925913c66
153.089726,-26.39837728,10050054209,node,18.75,,alternative,Lee Hodges Red Zen,,,,,,,,,,,,,,,,,,,,3,Lanyana Way,4567,,126600518,1,2022/09/25 01:23:47+00,78f98c5f1a564e259664e8dad2ea257c
153.0897337,-26.39841902,10050054211,node,21.875,,alternative,Mora Noosa,,,homeopathy;acupuncture,,,,,,,,,,,,,,,,,3,Lanyana Way,4567,,126600518,1,2022/09/25 01:23:47+00,f3be938698a0435ba699bcfcc8175051
153.0897708,-26.39849421,10050054210,node,25,pharmacy,pharmacy,Live Life Pharmacy,,,,,,,,,,,yes,,,,,,,,,3,Lanyana Way,4567,,126600518,1,2022/09/25 01:23:47+00,a2a9136e5fe846649affe5d492f4de35
153.0898258,-26.39832095,10050054197,node,21.875,clinic,clinic,Noosa Fair Medical Centre,,,,,,,,,,,,,,,,,,,,3,Lanyana Way,4567,,126600518,1,2022/09/25 01:23:47+00,7f3bd906790140f09d31fd1ece0b7509
153.0903139,-27.46819722,9470320821,node,15.625,clinic,clinic,Cannon Hill Medical Centre,,,,,,,Mo 08:00-18:00; Tu-We 08:00-17:00; Th 08:00-18:00; Fr 08:00-17:00; Sa 08:00-11:00,,,,,,,,,,,,,,,,,116942571,1,2022/02/03 02:53:58+00,78863ac636824840b3094a8125df5300
153.090405,-26.67333782,9297656385,node,15.625,pharmacy,pharmacy,Wholelife,,,,,,,,,,,yes,,,,,,,,,,,,,114418677,1,2021/11/30 21:06:16+00,1b45de28489a4e75b029cf0d03383713
153.0908712,-30.35325114,7433595519,node,15.625,pharmacy,pharmacy,Amcal,,,,,,,,,,,yes,,,,,,,,,,,,,83937090,1,2020/04/22 11:23:33+00,195d3c8c12714d1ba97f67721359abd6
153.0912048,-26.39810202,5793561153,node,21.875,doctors,doctor,Noosa Medical Centre,,,,,,,,,,,,,,,,,,,,26,Sunshine Beach Road,4567,,70533034,2,2019/05/22 23:19:08+00,8633f97425c842e190766a07331e88e6
153.0912051,-26.65556776,9295188693,node,15.625,pharmacy,pharmacy,Amcal Express,,,,,,,,,,,yes,,,,,,,,,,,,,114387162,1,2021/11/30 05:53:34+00,f255590f4a5a4714b88a3eb8ba3acfda
153.0915783,-25.90261076,5747544955,node,31.25,pharmacy,pharmacy,Rainbow Beach Pharmacy,,,,,,,Mo-Fr 08:30-17:00; Sa 08:30-00:30,,,,yes,yes,,,,,,,,3-Oct,Rainbow Beach Road,4581,,143891761,7,2023/11/11 09:30:19+00,337cb4f41f5449f6b56b8b80bdbc564c
153.0915783,-25.90261076,5747544955,node,28.125,pharmacy,pharmacy,Rainbow Beach Pharmacy,,,,,,,Mo-Fr 08:30-17:00; Sa 08:30-00:30,,,,yes,yes,,,,,,,,3-Oct,Rainbow Beach Road,,,143891761,7,2023/11/11 09:30:19+00,337cb4f41f5449f6b56b8b80bdbc564c
153.0917181,-26.6563684,6329107221,node,9.375,,blood_donation,Australian Red Cross,,,,,,,,,,,,,,,,,,,,,,,,140669021,2,2023/09/01 09:01:21+00,5aa30eab870b4215916032362bf28e3a
153.0917768,-27.54561423,9470223607,node,15.625,clinic,clinic,Reydon Street Medical Centre,,,,,,,Mo-Fr 08:00-17:00; Sa 08:30-11:00,,,,,,,,,,,,,,,,,116942478,1,2022/02/03 02:42:10+00,654edb4f4d0c493b9992f09351c3f742
153.0950152,-26.6576541,3792188757,node,15.625,pharmacy,pharmacy,Maroochy Day+Night Pharmacy,,,,,,,,,,,yes,,,,,,,,,,,,,140669021,4,2023/09/01 09:01:21+00,29e8abd315cd45d9b401519d940870f5
153.0954151,-26.47913105,7021106081,node,28.125,dentist,dentist,Dental Centre Peregian Beach,,,general,,,,Mo-Fr 09:00-17:00,,,,,,,,,,,,,247,David Low Way,4573,,78615615,2,2019/12/19 05:11:37+00,89e6a9c19b1f4d5eb1f73149b0f55836
153.0960656,-27.51845335,689774451,node,12.5,doctors,doctor,Metropol Medical Centre,,,,,,,,,,,,,,,,,,,,,,,,93763593,4,2020/11/09 03:03:30+00,4337b60c50bc4cca9178488d8d3119f3
153.0962441,-27.51848,689774403,node,18.75,pharmacy,pharmacy,Hardings Pharmacy Carindale,,,,,,,08:00-20:00,,,,yes,,,,,,,,,,,,,93763593,4,2020/11/09 03:03:30+00,75d810144f024c479cc1bdaa85815690
153.0979009,-27.51718458,11571635879,node,25,doctors,doctor,Creek Road General Practice,,,,,,,,,,,,,,,,,,,,803,Creek Road,4152,Brisbane,146884218,1,2024/01/31 01:13:08+00,b666e52eb4c6444995d09e844d778e5b
153.0979068,-27.48626215,6086862878,node,25,dentist,dentist,Carina Orthodontic Surgery,,,orthodontics,,,,,,,,,,,,,,,,,10,Kenrose Street,4152,,66980654,2,2019/02/07 01:13:05+00,88aaf2439c2645c8b8897ee669ecad09
153.0979739,-26.55275157,7254746488,node,9.375,,alternative,,,,chiropractic,,,,,,,,,,,,,,,,,,,,,81636843,1,2020/03/01 07:36:34+00,73a75c03a97943c2ad457e02c89a4de8
153.0980884,-27.03187658,9024786920,node,15.625,pharmacy,pharmacy,Toorbul Community Discount Pharmacy,,,,,,,,,,,yes,,,,,,,,,,,,,110026283,1,2021/08/21 12:14:57+00,0d000ae44a934badad38dd1922cc2d11
153.098228,-27.47248808,1336385712,node,12.5,pharmacy,pharmacy,Good Price Pharmacy Warehouse,,,,,,,,,,,,,,,,,,,,,,,,109839483,2,2021/08/18 00:47:52+00,c97c715385624172b7fbf7f588ae1f1c
153.0997844,-27.47132241,500036084,node,9.375,pharmacy,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,109839483,4,2021/08/18 00:47:52+00,afbb4c4b947040f48181e8c0e703ef69
153.1006056,-30.36880695,11380471135,node,21.875,dentist,dentist,Sawtell Dental Surgery,,,,,,,,,,,,,,,,,,,,34,First Avenue,2452,,144526722,1,2023/11/27 23:04:09+00,8d464d305ab04b5cbf82342db1a8c26c
153.1006396,-26.65489973,3504038510,node,12.5,pharmacy,pharmacy,Cotton Tree Discount Drug Store Chemist Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,96352242,3,2020/12/24 01:44:48+00,41ecdd2719424a4a92662b6d0e3dd876
153.1012318,-27.50365451,3042000131,node,12.5,doctors,doctor,Carindale Medical Clinic,,,,,,,,,,,,,,,,,,,,,,,,128918224,3,2022/11/15 05:16:04+00,a8c9d805812f489abc85372f23301230
153.1025558,-27.63606402,929734253,node,21.875,dentist,dentist,Woodridge Denture Clinic,,survey,,,,,,,,,,,,,,,,,,2,Ewing Road,,,143992672,3,2023/11/14 02:51:09+00,199ec4019ee0409cb45e9874891b13cb
153.1025558,-27.63606402,929734253,node,21.875,dentist,dentist,Woodridge Denture Clinic,,survey,,,,,,,,,,,,,,,,,,2,Ewing Road,,,143992672,3,2023/11/14 02:51:09+00,199ec4019ee0409cb45e9874891b13cb
153.1031572,-27.63736355,943217006,node,12.5,,alternative,Woodridge Chiropractic,,,chiropractic,,,,,,,,,,,,,,,,,,,,,82089671,3,2020/03/12 04:30:44+00,1b7534046cc8472b8a9017f1941f3103
153.1032221,-27.80164827,11098695922,node,21.875,dentist,dentist,Yarrabilba Dental,,,,,,,,,,,,,,,,,,,,34-36,Yarrabilba Drive,4207,,143763918,2,2023/11/08 06:01:33+00,6af6f6858372451e867226ce81f69e0c
153.1033323,-27.80157551,11098695918,node,31.25,doctors,doctor,QML Pathology,,,pathology,,,,Mo-Fr 06:45-20:00; Mo-Fr 12:30-14:30,,,,,yes,,,,,,,,34-36,Yarrabilba Drive,4207,,143764358,3,2023/11/08 06:19:55+00,7150b4225f204f34a88931648792874a
153.1037914,-27.26136051,3942984928,node,12.5,pharmacy,pharmacy,Woody Point Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,102396686,2,2021/04/06 10:06:50+00,308557c1dcb547c09db0990fd7db3ce8
153.103805,-27.26130595,3942984943,node,12.5,doctors,doctor,Woody Point Medical Centre,,,,,,,,,,,,,,,,,,,,,,,,102396686,2,2021/04/06 10:06:50+00,6708a3cc0def4d048f83a385dc7b3883
153.1065721,-26.7729108,9763219472,node,25,dentist,dentist,ToothKind,,,orthodontics;dentist,,,,,,,,,,,,,,,,,238,Parklands Boulevard,4551,,121342870,1,2022/05/23 03:09:53+00,efa388a0840e4a638dde01979ab6f76d
153.1065857,-26.77276488,9763219475,node,25,clinic,clinic,QML Pathology,,,pathology,,,,"Mo-Fr 07:00-12:30, 13:00-15:00",,,,,,,,,,,,,238,Parklands Boulevard,,,121342870,1,2022/05/23 03:09:53+00,8154575feadf460180c73984bb4ed004
153.1067534,-26.77304961,9763219469,node,28.125,pharmacy,pharmacy,TerryWhite Chemmart,,,,,,,Mo-Fr 08:30-17:30; Sa 08:30-16:00; Su 09:00-13:00,,,,yes,,,,,,,,,238,Parklands Boulevard,4551,,121342870,1,2022/05/23 03:09:53+00,552973213b66446e86443de7e58ef6b5
153.1067609,-27.24377478,4943801819,node,21.875,dentist,dentist,Smiles Dental Care,,,,,,,,,,,,,,,,,,,,3/279,Oxley Avenue,4019,,89025176,8,2020/08/06 08:35:03+00,8d5edfd36660450b9d2d5d3d8fdf726d
153.1067952,-26.77316813,9763219468,node,25,doctors,doctor,Parklands Medical Centre,,,,,,,Mo-Fr 08:30-17:00,,,,,,,,,,,,,238,Parklands Boulevard,4551,,121342870,1,2022/05/23 03:09:53+00,a0075f44bf9f4f2da4eb61df78c0ab47
153.1068294,-26.77326871,9763219467,node,21.875,,physiotherapist,My Parklands Physio,,,,,,,Mo-Fr 08:30-17:30; Sa 08:30-12:30,,,,,,,,,,,,,238,Parklands Boulevard,4551,,121342870,1,2022/05/23 03:09:53+00,d1b73e823bee4ce0916eecede6e6a5c5
153.1068773,-27.58894113,8117866738,node,15.625,,laboratory,Identilab,,,genetics,,,,Mo-Fr 09:00-17:00,,,,,,,,,,,,,,,,,142175557,3,2023/10/05 07:30:43+00,e6938cb9f8084c4bb040db589f8d03ab
153.1069648,-27.54879072,874873772,node,18.75,pharmacy,pharmacy,Ramsay Pharmacy Wishart,,,,,,,"Mo-Fr 07:00-19:00; Sa,Su 08:00-16:00",,,,yes,,,,,,,,,,,,,143992672,3,2023/11/14 02:51:09+00,04fc3aa826504682a56879e14753163a
153.1069648,-27.54879072,874873772,node,18.75,pharmacy,pharmacy,Ramsay Pharmacy Wishart,,,,,,,"Mo-Fr 07:00-19:00; Sa,Su 08:00-16:00",,,,yes,,,,,,,,,,,,,143992672,3,2023/11/14 02:51:09+00,04fc3aa826504682a56879e14753163a
153.1070347,-27.54875032,8081434238,node,12.5,clinic,clinic,Wishart Medical Centre,,,,,,,,,,,,,,,,,,,,,,,,143992672,2,2023/11/14 02:51:09+00,70410a050b954accbac0981070aa4ff3
153.1070347,-27.54875032,8081434238,node,12.5,clinic,clinic,Wishart Medical Centre,,,,,,,,,,,,,,,,,,,,,,,,143992672,2,2023/11/14 02:51:09+00,70410a050b954accbac0981070aa4ff3
153.1076941,-27.24497867,11135276705,node,21.875,dentist,,Eric Davis Dental,,,,,,,Mo 08:00-17:30; Tu-Th 08:00-17:00; Fr 08:00-16:30,,,,,,,,,,,,,40,Duffield Road,4019,,143736814,2,2023/11/07 13:17:06+00,5a9650d6d13047a599186d66ea3e4183
153.1077823,-27.06720018,5351892821,node,15.625,doctors,doctor,Ningi Doctors,,,,,,,,,,,,yes,,,,,,,,,,,,70691225,2,2019/05/28 10:33:39+00,21700a34f2124e6e95f19f13fe38b55c
153.1089693,-27.6330783,907919433,node,15.625,pharmacy,pharmacy,chemart pharmacy,,survey,,,,,,,,,,,,,,,,,,,,,,82088422,2,2020/03/12 03:55:36+00,3bdf834abff44679893d0dc0fe11e4d3
153.1091997,-30.29532565,11380374557,node,18.75,,physiotherapist,Health On High,,,,,,,,,,,,,,,,,,,,81,West High Street,2450,,144524654,1,2023/11/27 21:19:19+00,0e432cb7c1964228846d0767ba4415b5
153.1096668,-30.29545096,11380471124,node,21.875,,clinic,Coffs Harbour Acupuncture Clinic,,,acupuncture,,,,,,,,,,,,,,,,,87,West High Street,2450,,144526722,1,2023/11/27 23:04:09+00,12c9fe8b49854055ba77684a7a7888a6
153.1108591,-27.60844733,1973308468,node,12.5,pharmacy,pharmacy,,,Bing,,,,,,,,,,,,,,,,,,,,,,82085014,2,2020/03/12 02:12:18+00,a0b5eae55b214d80bb0db155e3965090
153.1115995,-30.295645,11380282666,node,21.875,dentist,dentist,Coffs Coast Denture Services,,,,,,,,,,,,,,,,,,,,109,West High Street,2450,,144526722,2,2023/11/27 23:04:09+00,159cbe25f1514722aa223468332f0c01
153.1117605,-30.29555707,11380282667,node,12.5,,doctor,Coffs Harbour Medical Centre,,,general,,,,,,,,,,,,,,,,,,,,,144522479,1,2023/11/27 20:04:08+00,4204e8fbc81f4b20a3b32c14606c0acb
153.1123961,-30.2956196,11380285869,node,12.5,,alternative,Coffs Harbour Chiropractic,,,chiropractic,,,,,,,,,,,,,,,,,,,,,144522479,1,2023/11/27 20:04:08+00,aa364b1843204015829adecea8bd6c73
153.1141682,-30.29811708,4396939589,node,21.875,pharmacy,,Park Avenue Chemist,,,,,,,,,,,,yes,,,,,,,,,Park Avenue,2450,Coffs Harbour,88545572,3,2020/07/27 06:52:54+00,be80fc45e41e4c26bde0ea9f8119b9be
153.1144307,-30.29839074,5778185952,node,12.5,,laboratory,Beachside Radiology,,,,,,,Mo-Fr 08:00-17:00,,,,,,,,,,,,,,,,,60966991,1,2018/07/23 02:49:36+00,a138956fa8094bc0a37d8a366c9ee424
153.11449,-27.22907853,7081689995,node,12.5,doctors,doctor,Redcliffe Medical Clinic,,,,,,,,,,,,,,,,,,,,,,,,78800778,1,2019/12/24 05:07:16+00,9cba13ecd74d4140b48905958fdfa3a0
153.1146685,-27.22612718,7081690007,node,15.625,pharmacy,pharmacy,Chemist Warehouse,,,,,,,,,,,yes,,,,,,,,,,,,,78800778,1,2019/12/24 05:07:16+00,59a003fe6a63469f94fd480f44e886ba
153.1147759,-30.30027701,9598627296,node,15.625,,doctor,Coffs Harbour Surgical,Dr Andrew Ramsay,,surgery,,,,,,,,,,,,,,,,,,,,,118800341,1,2022/03/23 02:58:10+00,f200e2fc0ca24059a894251de9f6c158
153.1148688,-27.61871692,1958355369,node,9.375,pharmacy,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,103228444,2,2021/04/20 01:52:16+00,4904f5c2c7ac49f9afa725a3506b6794
153.1148971,-27.19982687,7081582861,node,12.5,pharmacy,pharmacy,,,,,,,,,,,,yes,,,,,,,,,,,,,123720007,3,2022/07/17 12:46:16+00,15cdd18b9fd041cc91eaaae1a30839cf
153.1150036,-27.1995428,7081582859,node,9.375,,laboratory,,Sullivan Nicolaides,,,,,,,,,,,,,,,,,,,,,,,78870114,2,2019/12/26 07:59:57+00,1897c3ec593d4591918c0d64b8e299b2
