X,Y,osm_id,osm_type,completeness,#loc+amenity,#meta+healthcare,#loc +name,#meta +operator,#geo+bounds+url,#meta +speciality,#meta +operator_type,#contact +phone,#status+operational_status,#access +hours,#capacity +beds,#capacity +staff,#meta +health_amenity_type,#meta+dispensing,#meta+wheelchair,#meta+emergency,#meta+insurance,#meta+water_source,#meta+electricity,#meta+is_in_health_area,#meta+is_in_health_zone,#contact +url,addr_housenumber,addr_street,addr_postcode,addr_city,changeset_id,changeset_version,changeset_timestamp,#meta +id
150.4181747,-34.48287301,9317864318,node,28.125,dentist,dentist,Illawarra Oral and Maxillofacial Surgery,Dr. Anthony Oliver,,oral_surgeon;wisdom_teeth_removal;dental_implants;tmj_surgery;oral_and_maxillofacial_surgeon,,,,"Mo-Th 08:30-16:00; Fr 08:30-14:00; Sa,Su closed",,,,,,,,,,,,,70,Bowral Street,,,144277769,7,2023/11/21 09:02:53+00,ee287a739dbc45f0ae41ecb2826c86d4
150.4172947,-34.48265651,9317864318,node,31.25,dentist,dentist,Illawarra Oral and Maxillofacial Surgery,Dr. Anthony Oliver,,oral_surgeon;wisdom_teeth_removal;dental_implants;tmj_surgery;oral_and_maxillofacial_surgeon,,,,"Mo-Th 08:30-16:00; Fr 08:30-14:00; Sa,Su closed",,,,,,,,,,,,,70,Bowral St,2576,,144277769,7,2023/11/21 09:02:53+00,ee287a739dbc45f0ae41ecb2826c86d4
153.0256459,-27.46970076,7280517222,node,28.125,dentist,dentist,Dr Andrew MacMillan,,,oral_surgery;dental_oral_maxillo_facial_surgery,,,,Mo-Fr 08:30-16:30,,,,,,,,,,,,,141,Queen Street,4000,,84125791,3,2020/04/26 01:01:24+00,6b83623723a5447e8220da1ec440d690
153.1287243,-26.71932832,9294884054,node,15.625,dentist,dentist,Ocean Orthodontics,,,orthodontics,,,,,,,,,,,,,,,,,,,,,114417933,2,2021/11/30 20:44:12+00,5ccd90ae4fde44c3acb6fa6cdaf9b7c8
,,1125208870,way,25,dentist,dentist,ethos orthodontics,,,orthodontics,,,,,,,,,,,,,,,,,48-52,Sherwood Road,4066,,146303999,2,2024/01/16 01:56:55+00,ae0431ec27e841e597656a9043d86df3
153.1793587,-27.66289936,2029493750,node,15.625,dentist,dentist,,,survey,orthodontics,,,,,,,,,,,,,,,,,,,,,70205074,3,2019/05/13 18:37:36+00,b5eabc37a4c441c7a9c8d121e958b060
115.7475308,-31.79908015,9699369845,node,28.125,dentist,dentist,Whitfords City Orthodontist,,,orthodontics,,,,Mo-Fr 08:30-17:00,,,,,,,,,,,,,52,Banks Avenue,6025,,120282284,1,2022/04/28 02:35:00+00,97814d80f8454939996901879f3ccb70
152.9376499,-27.40083236,9813494403,node,25,dentist,dentist,KN Orthodontics,,,orthodontics,,,,,,,,,,,,,,,,,135,Ferny Way,4055,,122302194,1,2022/06/13 01:44:02+00,2e668c40cdc04617a5ee5597e4020bdf
152.8462851,-31.08164515,9867212808,node,21.875,dentist,dentist,Kempsey Eye Clinic,,,orthodontics,,,,,,,,,,,,,,,,,3,Rudder Street,,,123213483,1,2022/07/05 03:01:39+00,ee49f9a485224da8a17684b77d36d2ee
147.352966,-35.11613091,8932789320,node,18.75,dentist,dentist,OSO Centre,,,orthodontics,,,,,,,,,,,,,,,,,325,,,,108245620,1,2021/07/19 11:01:15+00,5c83b1fd53124d3db56ea972410b7990
149.0712943,-35.23804318,7885525499,node,15.625,dentist,dentist,Embrace Orthodontists,,,orthodontics,,,,,,,,,,,,,,,,,,,,,142847840,2,2023/10/20 04:08:57+00,ac4d263dc6f74d0ebbea835d3456e89a
144.3549952,-38.15010258,7913028589,node,15.625,dentist,dentist,Geelong Orthodontics,,,orthodontics,,,,,,,,,,,,,,,,,,,,,143966311,4,2023/11/13 11:27:59+00,3a8daeb9b6c34439b3ef58246fb64b27
153.0979068,-27.48626215,6086862878,node,25,dentist,dentist,Carina Orthodontic Surgery,,,orthodontics,,,,,,,,,,,,,,,,,10,Kenrose Street,4152,,66980654,2,2019/02/07 01:13:05+00,88aaf2439c2645c8b8897ee669ecad09
149.0712943,-35.23804318,7885525499,node,15.625,dentist,dentist,Embrace Orthodontists,,,orthodontics,,,,,,,,,,,,,,,,,,,,,142847840,2,2023/10/20 04:08:57+00,ac4d263dc6f74d0ebbea835d3456e89a
149.5799486,-33.42204811,7896580219,node,15.625,dentist,dentist,Panorama Orthopaedics,,,orthodontics,,,,,,,,,,,,,,,,,,,,,90753229,1,2020/09/11 10:51:23+00,a42bd9a7cf3f4f789f689efdfc21b5be
153.5439341,-28.20288134,9740638208,node,15.625,dentist,dentist,South Tweed Orthodontics,,,orthodontics,,,,,,,,,,,,,,,,,,,,,121000752,1,2022/05/15 06:25:38+00,b7668ec0de0d493da6e61a2f44712c10
145.1494766,-37.78809917,11145701655,node,25,dentist,dentist,Doncaster East Denture & Mouthguard Clinic,,,orthodontics,,,,"""by appointment""",,,,,,,,,,,,,1B,Jackson Court,,,143964249,3,2023/11/13 10:33:21+00,fc54854e5a544bedbcc2d13975d117c6
153.0198185,-27.4106184,11092838536,node,28.125,dentist,dentist,Platinum Orthodontics,,,orthodontics,,,,Tu-Fr 08:00-17:00,,,,,,,,,,,,,275,Stafford Road,4053,,143766371,2,2023/11/08 07:22:00+00,9bb33a9fb8c745e0af30b4fe7fc5be9c
,,1056348047,way,21.875,dentist,dentist,Chelmsford Dental,,,orthodontics,,,,,,,,,,,,,,,,,2,Chelmsford Road,,,120997153,3,2022/05/15 01:50:47+00,f4c951b5ed86473c8ca5df4ca8082a6d
150.9210061,-33.92530177,9672988219,node,15.625,dentist,dentist,Liverpool Orthodontics,,,orthodontics,,,,,,,,,,,,,,,,,,,,,119832987,1,2022/04/17 22:23:49+00,5ba3e31a282f44cba45f32f7cb8e24f0
151.0026324,-33.81628263,8460982654,node,15.625,dentist,dentist,Ortho Co. Parramatta -Specialist Orthodontists,,,orthodontics,,,,,,,,,,,,,,,,,,,,,100047340,1,2021/02/26 11:42:53+00,cd2fcff8c165467da9a475c893ab9242
150.1611528,-33.48365192,9515269855,node,21.875,dentist,dentist,Lithgow Orthodontics,,,orthodontics,,,,,,,,,,,,,,,,,11,Bridge Street,,,117542496,1,2022/02/18 00:32:18+00,80faf5bb889b4f36b9a9783eec005168
151.0062864,-33.81373445,8699896525,node,15.625,dentist,dentist,Orthodontics Sydney Wide,,,orthodontics,,,,,,,,,,,,,,,,,,,,,104152756,1,2021/05/05 03:03:02+00,e089ca620e224504b334a3e26d15d557
,,1008277529,way,25,dentist,dentist,Lavrin & Lawrence Orthodontics,,,orthodontics,,,,,,,,,,,,,,,,,1,Milne Street,3106,,114468226,1,2021/12/02 05:56:54+00,7204b228101b46e29d50cce95a1aad9f
,,938651529,way,15.625,dentist,dentist,Saacks Orthodontics,,,orthodontics,,,,,,,,,,,,,,,,,,,,,121802943,2,2022/06/01 09:38:50+00,4cd2c540ab28456083e98f0662b476f2
,,983080216,way,25,dentist,dentist,Align Orthodontics Pty Ltd,,,orthodontics,,,,,,,,,,,,,,,,,175,Warrandyte Road,3134,,114908065,3,2021/12/14 06:24:47+00,ba792f34f7c8439d9a06a3f38e92b86b
153.4050941,-28.06380637,9424230900,node,15.625,dentist,dentist,Myobrace Robina,,,orthodontics,,,,,,,,,,,,,,,,,,,,,116234532,1,2022/01/17 02:51:29+00,7ad54d229db7442b97479d5c305ce8a6
115.8736469,-31.93225124,9497102794,node,18.75,dentist,dentist,Mount Lawley Orthodontics,,,orthodontics,,,,Mo-Th 08:30-16:45,,,,,,,,,,,,,,,,,117270811,1,2022/02/11 04:36:42+00,3511be19bc3f4d5e9c986246120553aa
,,1230512397,way,21.875,dentist,dentist,Lane Orthodontics,,,orthodontics,,,,,,,,,,,,,,,,,,Mulgrave Road,4870,,145023205,1,2023/12/12 05:58:19+00,6ac38bd23b8c4dbaa35ee32f83e4b3e8
,,1043607926,way,25,dentist,dentist,Virtuosum Orthodontics,,,orthodontics,,,,,,,,,,,,,,,,,37,Warrandyte Road,3134,,118888738,1,2022/03/25 01:38:07+00,0ebfc43f407044e8994efea7df51711d
,,945710037,way,28.125,dentist,dentist,Plunkett Orthodontics,,,orthodontics,,,,Mo-Th 08:00-17:00; Fr 09:00-17:00,,,,,,,,,,,,,34,Chesterville Road,3192,,118143833,3,2022/03/05 23:47:54+00,ad28964608dd4c56b6374ecdd3d5f518
144.7662895,-37.69563177,10074073027,node,15.625,dentist,dentist,Simply Orthodontics,,,orthodontics,,,,,,,,,,,,,,,,,,,,,126964519,1,2022/10/04 00:36:03+00,5c85b228e3664d4cbb4edf4ca1f3d288
,,589186134,way,25,dentist,dentist,,,,orthodontics;chiropractic,,,,,,,,,,,,,,,,,565,Riversdale Road,3124,Camberwell,59073572,1,2018/05/18 09:25:00+00,cb3bcbf28fd043d292ff6cbc0b87a6b5
153.1065721,-26.7729108,9763219472,node,25,dentist,dentist,ToothKind,,,orthodontics;dentist,,,,,,,,,,,,,,,,,238,Parklands Boulevard,4551,,121342870,1,2022/05/23 03:09:53+00,efa388a0840e4a638dde01979ab6f76d
,,1031541526,way,21.875,dentist,dentist,Brighton Periodontics,,,periodontics,,,,,,,,,,,,,,,,,Jan-31,Church Street,,,117418006,1,2022/02/15 04:49:39+00,54fd20f772d04b3b99e38a5ef5540c5c
150.9693458,-33.73106055,5293460563,node,34.375,dentist,dentist,Australian Dental Specialists,Dr Varayini Yoganathan,,surgery;Endodontist,,,,"Mo-Fr 08:30-17:00; Sa,Su off",,,,,,,,,,,,,4,Columbia Court,2153,Baulkham Hills,78715477,4,2019/12/21 15:43:08+00,925ee1a71ad4471cb20752bbb40d6c22
115.8862667,-31.97727363,7733644089,node,34.375,dentist,dentist,Aardent Dental Centre,Aardent Dental Centre,,teeth_whitening;veneers;emergency_dentist;tooth_crown;cosmetic_dentistry;dental_clinic,private,,,Mo-Fr 09:00-17:00,,,,,,,,,,,,,71,Berwick Street,6100,,115862696,3,2022/01/07 05:40:21+00,f3b4baa9515748088b60e26ebb4b367e
151.7308375,-32.91147496,3376254961,node,21.875,doctors,doctor,Newcastle Dermatology,,,dermatology,,,,,,,,,,,,,,,,,18,Christo Road,,,133037216,3,2023/02/26 11:00:10+00,224f739bdaff4722bc2e5c1f6215b073
151.7086335,-32.91280081,7223859547,node,21.875,doctors,doctor,Newcastle Anaesthesia & Perioperative Service,,,anaesthetics,,,,,,,,,,,,,,,,,25,Morehead Street,,,81196051,1,2020/02/19 02:45:30+00,13ec8fb9270a4628beecb2371fdee840
138.6864753,-34.83124653,11464579567,node,28.125,doctors,doctor,Advara HeartCare Modbury,,,cardiology,,,,Mo-Fr 08:00-17:30,,,,,,,,,,,,,979,North East Road,5092,,145644887,1,2023/12/29 04:05:07+00,0014434ac01e467399c13132ab2c0224
,,-12992065,way,12.5,doctors,doctor,Penrith Cardiology,,,cardiology,,,,,,,,,,,,,,,,,,,,,,,,6f257e471e7a4a86a08bf32754612372
151.0079224,-33.81308368,8460239889,node,15.625,doctors,doctor,Form Fit Function,,,chiropractic,,,,,,,,,,,,,,,,,,,,,100086315,2,2021/02/27 08:09:22+00,54f13bf810054760b8b57b8e9d098a3b
138.5707124,-34.88842167,2293355559,node,12.5,doctors,doctor,,,,chiropractic,,,,,,,,,,,,,,,,,,,,,53850745,2,2017/11/16 18:07:57+00,73ce0931bf7549bbabd7545761a4d8d9
153.0111137,-27.48349335,7995916501,node,15.625,doctors,doctor,Chiropractor,,,chiropractic,,,,,,,,,,,,,,,,,,,,,143992672,3,2023/11/14 02:51:09+00,c39a6d5cc1834279a82344ab99ecb3c6
153.0111137,-27.48349335,7995916501,node,15.625,doctors,doctor,Chiropractor,,,chiropractic,,,,,,,,,,,,,,,,,,,,,143992672,3,2023/11/14 02:51:09+00,c39a6d5cc1834279a82344ab99ecb3c6
144.973654,-37.74573736,2669668767,node,18.75,doctors,,The Chiropractic Clinic,,,chiropractic,,,,,,,,,,,,,,,,,73,Harding Street,,,143964249,3,2023/11/13 10:33:21+00,279953818dfb49f987acdefedf56a8f9
150.8999578,-33.76178182,2063993517,node,15.625,doctors,alternative,,,local knowledge,chiropractic,,,,,,,,,,,,,,,,,,,,,14255228,1,2012/12/13 00:16:05+00,89f0cb617121485e91b562df1af72748
144.973654,-37.74573736,2669668767,node,18.75,doctors,,The Chiropractic Clinic,,,chiropractic,,,,,,,,,,,,,,,,,73,Harding Street,,,143964249,3,2023/11/13 10:33:21+00,279953818dfb49f987acdefedf56a8f9
,,148261143,way,31.25,doctors,alternative,Dr Jasmyn Steel,,,chiropractic,,,,Mo-Fr 09:00-17:00; Tu 09:00-16:00; Th 09:00-18:00; Sa 08:30-11:30,,,,,,,,,,,,,1332,Sturt Street,3350,Ballarat,143964249,5,2023/11/13 10:33:21+00,adefc98c6c424ddcb9871353dfb26218
,,617163897,way,25,doctors,alternative,Northern Inland Chiropractic,,,chiropractic,,,,,,,,,yes,,,,,,,,225,Donnelly Street,,,134996858,14,2023/04/17 02:47:18+00,c979336332da451aadc8c69ea456ff9f
138.5058208,-34.84461785,4293953389,node,25,doctors,doctor,Port Adelaide Chiropractic Clinic,,,chiropractic,,,,"Mo-We,Fr 09:00-17:30; Th 09:00-08:00",,,,,,,,,,,,,77,Commercial Road,,,116087164,6,2022/01/13 00:47:28+00,deef0e3a67d5461b808a56d695234013
152.0835055,-32.77762275,7146276846,node,25,doctors,doctor,Anna Bay Specialist Room,Specialists & Allied Health Services,,chiropractic;physiotherapy,,,,,,,,,,,,,,,,,,Gan Gan Road,2316,,79797155,1,2020/01/20 12:33:12+00,89af092719844d22b841323aa0f73307
115.871801,-31.93451754,9706324179,node,15.625,doctors,doctor,Dr Robert Goldman,,,cosmetic,,,,,,,,,,,,,,,,,,,,,120411588,2,2022/05/01 09:04:21+00,e86410d1c94549df80260478cc60de8c
,,956981759,way,25,doctors,doctor,Wentworthville Medical & Dental Centre,,,dentistry;general,,,,Mo-Fr 07:00-20:00; Sa-Su 08:00-18:00,,,,,,,,,,,,,122-128,Station Street,,,106741146,2,2021/06/22 00:01:59+00,e3687f3cbf814e3f9582b0427a7bd357
,,1087710058,way,12.5,doctors,,SunDoctors Skin Cancer Clinic,,,dermatology,,,,,,,,,,,,,,,,,,,,,125147552,1,2022/08/20 13:22:37+00,53388cecfa994bb4b8f520e43f2eeb3d
,,227000345,way,25,doctors,doctor,Skin Doctor SA,,,dermatology,,,,,,,,,,,,,,,,,19,Semaphore Road,,Semaphore,117007931,6,2022/02/04 13:58:12+00,dfac4408c9ca4ff88a943ce0740e94a5
153.0574387,-27.49529423,10726800517,node,25,doctors,doctor,MoleChex,,,dermatology,,,,Mo-Fr 09:00-17:00; Sa 09:00-15:00,,,,,,,,,,,,,262,Old Cleveland Road,,,143892578,2,2023/11/11 10:00:41+00,dd59bd0f8882455fa7dd61bebd3845c6
153.0565143,-27.45082338,4985916260,node,25,doctors,doctor,Bulimba Dermatology,,,dermatology,,,,,,,,,,,,,,,,,90-94,Oxford Street,4171,,125517462,4,2022/08/29 10:54:27+00,bff32f8ad83d4d1698af62635c2af11c
,,440726448,way,15.625,doctors,doctor,Dr.Peter Frederiksen,,,dermatology,,,,,,,,,,,,,,,,,,,,,41926207,1,2016/09/05 09:47:16+00,6aca9665ba7845f2a8951286d54bd671
151.2124065,-33.89753077,8398822101,node,25,doctors,doctor,Green Square Dermatology,,,dermatology,,,,,,,,,,,,,,,,,20a,Danks Street,2017,,98801946,1,2021/02/06 06:50:32+00,d675ce156ee447c7a0fc1477c700be9f
152.9794067,-27.49265134,5222484701,node,15.625,doctors,doctor,Westside Dermatology,,,dermatology,,,,,,,,,,,,,,,,,,,,,67184604,2,2019/02/14 07:17:36+00,6852f830054a4cb4a998a9b2d7407ca6
151.7253357,-32.93585783,4507541303,node,15.625,doctors,doctor,Hunter Endocrinology,,,endocrinology,,,,,,,,,,,,,,,,,,,,,68187019,2,2019/03/15 19:25:18+00,41bc07a0354e4cc0aada25fb306eb8fd
138.6342501,-34.9221191,8780477840,node,15.625,doctors,doctor,Norwood Breast and Endocrine Suregeons,,,endocrinology,,,,,,,,,,,,,,,,,,,,,105588595,2,2021/05/31 00:47:14+00,5ffb9c8ef6d54b41a57a0010ff41b309
147.3528848,-35.11610082,8932789318,node,18.75,doctors,doctor,Dr Mary Freeman M.B.BS (NSW) FRACP,,,endocrinology,,,,,,,,,,,,,,,,,325,,,,108245620,1,2021/07/19 11:01:15+00,1876d0a7ae4b4a55b2b37dfd60439a97
,,431852500,way,21.875,doctors,doctor,Bass Coast Eye Centre,,,eyes,,,,,,,,,,,,,,,,,212,Graham Street,,,123457234,6,2022/07/11 06:39:29+00,b5968239b2e74b209add38a0c339537d
149.0113674,-35.22452065,8376935477,node,21.875,doctors,doctor,Holt Medical Centre,,,general,,,,,,,,,,,,,,,,,8,Holt Place,,,137912206,2,2023/06/29 10:16:30+00,c213741a374443e4b704773f1953f3ae
150.8251981,-34.74611556,8268739934,node,25,doctors,doctor,Gerringong Medical Practice,,,general,,,,,,,,,,,,,,,,,16,Greta Street,2534,,143816983,2,2023/11/09 10:57:27+00,dfd186ac4f084023a9285f7134c99e7f
151.7798383,-32.58602888,1475596567,node,15.625,doctors,doctor,Prince Street Surgery,,,general,,,,,,,,,,,,,,,,,,,,,144926448,10,2023/12/09 08:07:58+00,4401eaed234e4fcc917bd748d3599d06
,,217392178,way,25,doctors,doctor,Dr Peter Foenander GP & Psychiatry,,,general,,,,,,,,,yes,,,,,,,,117,Commercial Road,,,116087164,3,2022/01/13 00:47:28+00,16d0608ba1734f93b545cac5a325acbd
,,836660873,way,21.875,doctors,doctor,Albert Park Medical Centre,,,general,,,,,,,,,,,,,,,,,51,Dundas Place,,,89487033,4,2020/08/17 01:15:26+00,8db92237fa954367b000cd0dea98fec4
151.151808,-34.0845125,10590375688,node,15.625,doctors,doctor,Bundeena Family Practice,,,general,,,,,,,,,,,,,,,,,,,,,144614822,2,2023/11/30 07:59:30+00,1d8d12d7b1044d6c8f91f8795a6a596d
151.1563953,-33.87982156,5323317791,node,31.25,doctors,doctor,Leichhardt General Practice,,,general,,,,,,,,,yes,,,,,,,,210,Norton Street,2040,Leichhardt,113062090,2,2021/10/28 05:11:19+00,3f0ca922266a494cbd668c5132f0fc94
,,415512424,way,21.875,doctors,doctor,Mamu Aboriginal Healthcare,,Bing,general,,,,,,,,,yes,,,,,,,,,,,,87443163,3,2020/07/02 09:18:08+00,8fcc7619f57a48259cc51b8de1ca73ab
144.9738473,-37.76129736,5423715481,node,15.625,doctors,doctor,St Francis Medical Centre,,,general,,,,,,,,,,,,,,,,,,,,,56507849,1,2018/02/20 01:57:54+00,1ae2fa149316417eade1a7fd78a9c615
151.0710613,-34.03536538,5262849505,node,15.625,doctors,doctor,Kirrawee Family Medical Practice,,,general,,,,,,,,,,,,,,,,,,,,,143188669,4,2023/10/27 02:05:15+00,6ac83b5e75774dfcb7ab0a3e1567ca7b
151.2605129,-33.89356336,8690267183,node,28.125,doctors,doctor,My GP and Skin Clinic,,,general,,,,Mo-Su 09:00-19:00,,,,,,,,,,,,,67,Bondi Road,2026,,103988338,1,2021/05/02 10:34:38+00,e5652eb64dd9458f84630de0ba2afd67
,,304523759,way,21.875,doctors,doctor,Seaford Central Medical Clinic,,,general,,,,,,,,,,,,,,,,,134,Nepean Highway,,,121698060,2,2022/05/30 07:34:38+00,0d8befe0ca1d489aab3df189501e92cc
151.4342414,-33.26762705,6718226420,node,25,doctors,doctor,Reliance Health,,,general,,,,"Mo-Fr 08:00-20:00; Sa,Su 08:00-17:30; PH off",,,,,,,,,,,,,1-Oct,Amy Close,,,73440555,1,2019/08/17 11:21:53+00,66842f7e87814815a3977a9785fdae9c
115.7745419,-32.06753608,8797088602,node,15.625,doctors,doctor,Fremantle Family Doctors,,,general,,,,,,,,,,,,,,,,,,,,,107198754,2,2021/06/30 10:12:04+00,0ebbeaab3f2c4cfb96ea0b4f9b7f3f6a
,,894740105,way,15.625,doctors,doctor,Tatura Doctors,,,general,,,,,,,,,,,,,,,,,,,,,97400297,1,2021/01/12 23:02:47+00,1802bd53aa764b9c9b0b42e8c2935526
,,836660874,way,21.875,doctors,doctor,Albert Park Medical Centre,,,general,,,,,,,,,,,,,,,,,53,Dundas Place,,,89487033,4,2020/08/17 01:15:26+00,c355cf94925649f7b7feb58f60fd4d2d
,,616475112,way,12.5,doctors,doctor,,,,general,,,,,,,,,,,,,,,,,,,,,61611002,1,2018/08/13 04:11:51+00,bb6df1f38d6f41ae9a0b15b81477b568
145.1494208,-37.78844743,11145701666,node,25,doctors,doctor,Longevity Medical Centre,,,general,,,,Mo-Fr 08:45-18:30;Sa 09:00-13:00; PH closed,,,,,,,,,,,,,8,Jackson Court,,,143964249,3,2023/11/13 10:33:21+00,4afd7de388c648128043a2b7a7d4bc62
152.9596795,-27.20296472,11290874718,node,28.125,doctors,doctor,Narangba Station Medical Centre,,,general,,,,"Mo,Tu 07:00-15:00; We,Fr 07:00-17:00; Th 07:00-21:00; Sa 07:00-16:00; Su 16:30-18:30",,,,,,,,,,,,,30,Main Street,4504,,143160210,1,2023/10/26 12:30:22+00,0625a9e2232f472e992a528ef4649a0c
,,1078116655,way,15.625,doctors,doctor,Rise Medical Centre,,,general,,,,,,,,,,,,,,,,,,,,,123546044,1,2022/07/13 06:22:14+00,0804f4977a6c43fcb275d60d88081bf0
,,806713990,way,25,doctors,doctor,Family Doctor St Ives,,,general,,,,,,,,,,,,,,,,,27,Memorial Avenue,2075,,85875420,3,2020/05/28 08:21:08+00,72e6fe3a464346b28fd6fd139df86a59
,,970353530,way,21.875,doctors,doctor,Forest Road Medical Centre,,,general,,,,,,,,,,,,,,,,,3,Forest Road South,,,109144272,1,2021/08/04 12:09:55+00,88e2391df8f448ea91af3abb2711461e
,,806684475,way,25,doctors,doctor,Queen Street Clinic,,,general,,,,,,,,,,,,,,,,,33,Queen Street,2460,,85532260,1,2020/05/21 06:10:59+00,63a287546c34423cb94b45a8b4467d1f
,,1247584746,way,15.625,doctors,doctor,Newtown Medical Centre,,,general,,,,,,,,,,,,,,,,,,,,,147211655,1,2024/02/08 10:42:33+00,3ec1708b438642d6a14ebd0441b254e1
151.232691,-33.88899396,2059351557,node,15.625,doctors,doctor,Woollahra General Practice,,,general,,,,,,,,,,,,,,,,,,,,,71500480,2,2019/06/22 02:35:23+00,2d109928a91c45c7886d80ba62cd7383
151.2123881,-33.90696183,5795788907,node,34.375,doctors,doctor,Green Square Medical Practice,,local knowledge,general,,,,"Mo 08:00-18:00, Tu 09:00-18:00, We 08:00-17:00, Th 09:00-18:00, Fr 08:00-16:00, Sa 09:00-12:00",,,,,yes,,,,,,,,3,Defries Avenue,2017,,61192093,2,2018/07/30 11:38:46+00,c9e2ad27c6b04b3dbba30b1eb6cdd974
152.856371,-26.36664507,11389398586,node,31.25,doctors,doctor,Cooroora Family Health,,local knowledge,general,,,,Mo-Fr 08:30-17:30,,,,,,,,,,,,,3,Station Street,4568,,144682745,1,2023/12/02 07:07:02+00,3fc2682033b04ba8a18c1846354eb28a
145.1503287,-37.94955608,5203746976,node,15.625,doctors,doctor,Dr Sophy Nuin,,,general,,,,,,,,,,,,,,,,,,,,,63270261,3,2018/10/07 04:43:48+00,8abfc25e7b2141ba998d2d642c59532c
145.9371629,-38.16143701,9333567074,node,21.875,doctors,doctor,Gladstone Street Medical Center,,,general,,,,,,,,,,,,,,,,,46,Gladstone Street,,,116802621,2,2022/01/31 02:57:17+00,fdfb3c39407042c09cdfb4f419f84103
153.4780443,-28.13650823,5199457864,node,28.125,doctors,doctor,Currumbin Medical Centre,,,general,,,,,,,,,,,,,,,,,1,Fielding Street,4223,Currumbin,53358682,1,2017/10/30 06:40:15+00,92cc95cc0cd64a35a4958cdfeab6cf2a
,,836660875,way,21.875,doctors,doctor,Albert Park Medical Centre,,,general,,,,,,,,,,,,,,,,,55,Dundas Place,,,89487033,4,2020/08/17 01:15:26+00,4dac0fe993054940b64d68430b2ca635
151.2007938,-33.91426741,8398822100,node,28.125,doctors,doctor,Botany Road Doctors,,,general,,,,Mo-Fr 08:00-18:00,,,,,,,,,,,,,530,Botany Road,2018,,140115438,2,2023/08/20 01:58:38+00,95ce6c4a4eaf4a08b9be860263d32741
138.7494321,-34.60001287,11368192074,node,15.625,doctors,doctor,Murray Street Medical,,,general,,,,,,,,,,,,,,,,,,,,,144435423,2,2023/11/25 10:03:52+00,2db468162fa94256b7b9e57e0f21a59f
151.0824688,-33.76904751,5908999881,node,25,doctors,doctor,Peter Gill Medical Centre,,,general,,,,,,,,,yes,,,,,,,,22-28,Cambridge Street,,,79225094,3,2020/01/05 22:39:29+00,d5a373283df94c258f707d2199f6c7c3
153.3369547,-27.92486836,5438850519,node,28.125,doctors,doctor,Myhealth Helensvale,Myhealth,survey;local knowledge,general,,,,,,,,,,,,,,,,,Jan-29,Millaroo Drive,,,143992672,2,2023/11/14 02:51:09+00,bae490d28515499394fd89756e43aa07
144.4468342,-37.24414332,11445670385,node,15.625,doctors,doctor,Springs Medical,,,general,,,,,,,,,,,,,,,,,,,,,145426898,1,2023/12/23 04:41:16+00,eea837f285424783a86f84b02034b310
153.4245903,-28.10009054,6132017080,node,18.75,doctors,doctor,Treetops General Practice,,,general,,,,Mo-Fr 08:00-17:00; Sa 08:00-12:00,,,,,,,,,,,,,,,,,65397137,1,2018/12/12 05:39:49+00,2c7abf055e8f4f02950c2690f5fd33c3
151.0947754,-33.96375057,10631073611,node,28.125,doctors,doctor,Hurstville Highpoint Medical Centre,,Website,general,,,,Mo-Fr 08:00-18:00; Sa 08:00-17:00; Su 08:00-13:00,,,,,,,,,,,,,460,Forest Road,,,143816983,2,2023/11/09 10:57:27+00,384f41c586c74e399caeed86061e8f10
,,582281547,way,25,doctors,doctor,Cranbrook Medical,,,general,,,,,,,,,,,,,,,,,403,Ross River Road,4814,,66113230,3,2019/01/08 00:31:57+00,e41888c8854047c1ad55d10652ea54ac
152.0024529,-32.73369756,4548647052,node,15.625,doctors,doctor,Tanilba Bay Medical Centre,,,general,,,,,,,,,,,,,,,,,,,,,97356923,3,2021/01/12 08:45:40+00,90bec95ce0754c9dbab2ba42711210e5
153.0024874,-25.9162,6466524036,node,15.625,doctors,doctor,Martin Peter LDR,,,general,,,,,,,,,,,,,,,,,,,,,70137517,1,2019/05/11 13:21:56+00,c693a4dd03b44b5e8993ea02993690c4
145.0084275,-37.84130556,7050500503,node,25,doctors,doctor,Toorak Medical Centre,,,general,,,,Mo-Fr 08:00-20:00; Sa 09:00-17:00; Su 11:00-14:00,,,,,,,,,,,,,100,Mathoura Road,,,143964249,3,2023/11/13 10:33:21+00,6b7158efc90b48d1abd1116f71b0e559
145.1485956,-37.78874281,11145701645,node,28.125,doctors,doctor,Jackson Court Clinic,,,general,,,,Mo-Th 08:30-22:00; Fr 08:30-21:00; Sa-Su 09:00-16:00,,,,,,,,,,,,,68,Jackson Court,3109,,143759481,3,2023/11/08 01:23:40+00,0532e2197f1a42bd9e8312fb1eeece51
153.1620127,-27.71141725,8790909122,node,18.75,doctors,doctor,Myhealth medical centre,Myhealth,,general,,,,,,,,,,,,,,,,,,,,,113502621,2,2021/11/08 03:50:09+00,2dea8a956af14d93ad21c704e7180b85
153.1315163,-26.70160906,11455034147,node,15.625,doctors,doctor,Doctors @ Kawana,,,general,,,,,,,,,,,,,,,,,,,,,145521021,1,2023/12/26 07:03:05+00,042bd918b9514ba19ede11fd90c5f22f
150.4394115,-35.31789178,11418971184,node,15.625,doctors,doctor,Milton Family Medical Practice & South Coast Skin Cancer Clinic,,,general,,,,,,,,,,,,,,,,,,,,,145131955,1,2023/12/15 00:57:06+00,5bdd9e293ace45d1be8691f7c264135f
